Date,Assigned,Company / Account,Contact,Specialty,Activity Type,Internal Provider,Status,Provider NPI,Full Address,Full Comments,Latitude,Longitude,Corrected Address,AffiliationCorrection,Correctiondate,Affiliation,IPA,GeoAccuracy,,NYG,,
9/9/25,Neil Foley,ACPNY - Forest Hills - Metropolitan Ave,Afaf Elkomos Akhnoukh,Multi-Specialty,Office Visit (Provider),,Closed Completed,1245293935,"9610 Metropolitan Ave, Forest Hills, New York 11375",Took Dr Glucksman to meet the docs,40.7112626,-73.8559826,"9610 Metropolitan Avenue, New York, NY 11375, United States of America",ACPNY,3/31/2026,ACPNY,,0.81,,0,,
9/9/25,Bryan Runz,Amsterdam Medical Practice - New York - Amsterdam Ave,Perla Mariel Pineda,,Office Visit (Provider),,Closed Completed,1437786399,"127 S Broadway, Yonkers, New York 10701",Amsterdam Medical Practice - Follow up with Alfredo on script sender,40.9288274,-73.89801518,"Saint Joseph's Medical Center, 127 South Broadway, City of Yonkers, NY 10701, United States of America",Amsterdam Medical Practice PLLC,6/17/2026,Amsterdam Medical Practice PLLC,Somos,1,,0,,
9/9/25,Neil Foley,Advantage care physician - Richmond Hill,Irina Mullokandova,Internal Medicine,Office Visit (Provider),,Closed Completed,1326570268,"125-06 101st Avenue, Queens, New York 11419",Me and Zoe took Dr. Glucksman out to meet all the doctors. Let them all know he is very available and they will start referring to him.,40.691246,-73.82057741,"AdvantageCare Physicians, 125-06 101st Avenue, New York, NY 11419, United States of America",ACPNY,3/31/2026,ACPNY,,1,,0,,
9/9/25,Bryan Runz,Diamond Medical Associates,Miro Lati,,Office Visit (Non-Provider),,Closed Completed,1154776367,"6903 4th Ave Ste 1, Brooklyn, New York 11209",Dr Alber Ftiha - met with OM Mary Ann reminded of imaging and mentioned we did a dinner last year with providers,40.63432225,-74.02327697,"6903 4th Avenue, New York, NY 11209, United States of America",Ben Sinai Medical PC,6/17/2026,Ben Sinai Medical PC,Somos,1,,0,,
9/9/25,Neil Foley,Ian Storch Gi,Ian Michael Storch,,Office Visit (Non-Provider),,Closed Completed,1821040734,"2001 Marcus Ave Ste E240, New Hyde Park, New York 11042",Set up meeting for Dr. Shklar to meet Dr. Storch,40.75553605,-73.68988463,"2001 Marcus Avenue, Village of New Hyde Park, NY 11042, United States of America",,,Ian Storch Gi,,1,,0,,
9/9/25,Bryan Runz,The Brooklyn Hospital Center - Brooklyn - Dekalb Ave,Dmitry V Shmerkovich,,Office Visit (Provider),,Closed Completed,1043486285,"121 Dekalb Ave, Brooklyn, New York 11201","Dr Dmity Smerkovich - met with doctor, brought coffee with me and reminded of imaging",40.6903457,-73.977754,"121 DeKalb Avenue, New York, NY 11201, United States of America",,,The Brooklyn Hospital Center - Brooklyn - Dekalb Ave,,1,,0,,
9/9/25,Neil Foley,Advantage care physician - Richmond Hill,Karen Woodburn-hourie,Internal Medicine,Office Visit (Provider),,Closed Completed,1003844309,"12506 101st Ave, S Richmond Hl, New York 11419",Me and Zoe took Dr. Glucksman out to meet all the doctors. Let them all know he is very available and they will start referring to him.,40.69464069,-73.80949654,"12506 101st Avenue, New York, NY 11419, United States of America",ACPNY,3/31/2026,ACPNY,,0.5,,0,,
9/9/25,Bryan Runz,Amsterdam Medical Practice - New York - Amsterdam Ave,Samer Kottiech,,Office Visit (Provider),,Closed Completed,1447221288,"2360 Amsterdam Ave, New York, New York 10033",Amsterdam Medical Practice - Follow up with Alfredo on script sender,40.8458159,-73.9327734,"Niclab Consulting Group, LLC, 2360 Amsterdam Avenue, New York, NY 10033, United States of America",,,Amsterdam Medical Practice - New York - Amsterdam Ave,,1,,0,,
9/9/25,Neil Foley,Advantage care physician - Richmond Hill,Jonathan Cha,Internal Medicine,Office Visit (Provider),,Closed Completed,1548201817,"14015 Sanford Ave, Flushing, New York 11355",Me and Zoe took Dr. Glucksman out to meet all the doctors. Let them all know he is very available and they will start referring to him.,40.7574215,-73.8261131,"14015 Sanford Avenue, New York, NY 11355, United States of America",ACPNY,3/31/2026,ACPNY,,1,,0,,
9/9/25,Bryan Runz,"Khanna, Himansh, Office",Himansh Khanna,Urology,Office Visit (Non-Provider),,Closed Completed,1982891941,"120 E 34th St, New York, New York 10016",Dr Himansh Khanna - met with Stephanie again. They like Lenox hill since they can schedule appts for the patients. Offered for us to reach out if they fax or with script sender. Doctor busy with patients but she will run it by him,40.7464567,-73.9802544,"120 East 34th Street, New York, NY 10016, United States of America",,,"Khanna, Himansh, Office",,1,,0,,
9/9/25,Neil Foley,Advantage care physician - Richmond Hill,Harsha Kothiya,Internal Medicine,Office Visit (Provider),,Closed Completed,1174101315,"125-06 101st Avenue, Queens, New York 11419",Me and Zoe took Dr. Glucksman out to meet all the doctors. Let them all know he is very available and they will start referring to him.,40.691246,-73.82057741,"AdvantageCare Physicians, 125-06 101st Avenue, New York, NY 11419, United States of America",ACPNY,3/31/2026,ACPNY,,1,,0,,
9/9/25,Bryan Runz,Amsterdam Medical Practice - New York - Amsterdam Ave,Molham M Solomon,,Office Visit (Provider),,Closed Completed,1275626400,"2360 Amsterdam Ave, New York, New York 10033",Amsterdam Medical Practice - Follow up with Alfredo on script sender,40.8458159,-73.9327734,"Niclab Consulting Group, LLC, 2360 Amsterdam Avenue, New York, NY 10033, United States of America",,,Amsterdam Medical Practice - New York - Amsterdam Ave,,1,,0,,
9/9/25,Neil Foley,Lighte Associates,Rajiv Bansal,,Office Visit (Non-Provider),,Closed Completed,1679653307,"2001 Marcus Ave Ste E130, New Hyde Park, New York 11042",Met with the office administrator she will contact me when I can meet with the doc,40.75553605,-73.68988463,"2001 Marcus Avenue, Village of New Hyde Park, NY 11042, United States of America",,,Lighte Associates,,1,,0,,
9/9/25,Bryan Runz,Atlantic Orthopedic and Sports - Downtown Brooklyn,Jesse Connor Inkles,,Office Visit (Provider),,Closed Completed,1699387829,"489 Atlantic Avenue, Brooklyn, New York 11217","Jesse Inkles, PA - Atlantic ortho - Lunch meeting - met with Jesse, Casey the OM of Park Slope and Atlantic Ave location, Dr Ellis. Discussed imaging. Devon is the operations manager and works out of Staten Island. Working on getting set up on EMR",40.685839,-73.981599,"489 Atlantic Avenue, Brooklyn, New York, NY 11217, United States of America",,,Atlantic Orthopedic and Sports - Downtown Brooklyn,,1,,0,,
9/9/25,Neil Foley,ACPNY - Forest Hills - Metropolitan Ave,Jitendra S Chadda,Multi-Specialty,Office Visit (Provider),,Closed Completed,1255379038,"9610 Metropolitan Ave, Forest Hills, New York 11375",Took Dr Glucksman to meet the docs,40.7112626,-73.8559826,"9610 Metropolitan Avenue, New York, NY 11375, United States of America",ACPNY,3/31/2026,ACPNY,,0.81,,0,,
9/9/25,Bryan Runz,Century Medical And Dental Center - Brooklyn - Livingston St,Anzhela Dvorkina,,Office Visit (Non-Provider),,Closed Completed,1023156049,"200 Livingston St, Brooklyn, New York 11201",Century Medical - Spoke to Nino om and followed up on imaging at Brooklyn imaging,40.6896604,-73.986441,"Century Medical & Dental Center, 200 Livingston Street, New York, NY 11201, United States of America",,,Century Medical And Dental Center - Brooklyn - Livingston St,,1,,0,,
9/9/25,Neil Foley,Advantage care physician - Richmond Hill,Chanchal D Sabharwal,Internal Medicine,Office Visit (Provider),,Closed Completed,1134303969,"12506 101st Ave, S Richmond Hl, New York 11419",Me and Zoe took Dr. Glucksman out to meet all the doctors. Let them all know he is very available and they will start referring to him.,40.69464069,-73.80949654,"12506 101st Avenue, New York, NY 11419, United States of America",ACPNY,3/31/2026,ACPNY,,0.5,,0,,
9/9/25,Bryan Runz,Health Style,Irina Gressel,,Office Visit (Non-Provider),,Closed Completed,1992727861,"55 Greene Ave, Brooklyn, New York 11238","Dr Irina Gressel - doctor not in today, spoke with front to remind doctor of imaging in Brooklyn",40.6862164,-73.9712002,"55 Greene Avenue Medical Suites, 55 Greene Avenue, New York, NY 11238, United States of America",,,Health Style,,1,,0,,
9/9/25,Bryan Runz,Diamond Medical Associates,Alber Ftiha,,Office Visit (Non-Provider),,Closed Completed,1174634687,"440 Avenue U, Brooklyn, New York 11223",Dr Alber Ftiha - met with OM Mary Ann reminded of imaging and mentioned we did a dinner last year with providers,40.5974446,-73.9678863,"440 Avenue U, New York, NY 11223, United States of America",,4/1/2025,Diamond Medical Associates,Somos,1,,0,,
9/9/25,Michele Cresci,Garden Ob/Gyn - New York - E 67th St,Erica Lynn Juliano,,Office Visit (Non-Provider),,Closed Completed,1609571363,"260 E 67th St, New York, New York 10065",I stopped by the office and met with the new manager Belinda and spoke about our services and locations in Manhattan. She lef me know if new providers in the office and I spoke about Dr. Guo and Dr. Sinha.,40.7655495,-73.9611052,"260 East 67th Street, New York, NY 10065, United States of America",,,Garden Ob/Gyn - New York - E 67th St,,1,,0,,
9/9/25,Michele Cresci,Cohen Medical Practice - New York,Su Yeon Lee,,Office Visit (Non-Provider),,Closed Completed,1093145021,"330 W 58th St Ste 505, New York, New York 10019",I stopped by the cohen medical practice in midtown east and spoke about introducing Dr. Guo on Thursday. I left information regarding our services and the front desk directed me to reach out the office email.,40.767821,-73.9836723,"Red Cork, 330 West 58th Street, New York, NY 10019, United States of America",,,Cohen Medical Practice - New York,,1,,0,,
9/9/25,Michele Cresci,ACPNY - Brooklyn - 3245 Nostrand Ave,Samantha J Jagger,Multi-Specialty,Office Visit (Non-Provider),,Closed Completed,1245412725,"3245 Nostrand Ave, Brooklyn, New York 11229",I stopped by the 5th Avenue office and met with Josefine. I spoke with her about Dr. Sinha and our Yorkville office. I left information for Dr. Sinha and explained she?d be in the office on Monday and Fridays.,40.6047648,-73.94234981,"3245 Nostrand Avenue, New York, NY 11229, United States of America",ACPNY,3/31/2026,ACPNY,,1,,0,,
9/9/25,Michele Cresci,Ferny Fertility Clinic New York,Sonia Kim,,Office Visit (Provider),,Closed Completed,1558525840,"240 Central Park S Apt 1p, New York, New York 10019",I stopped by the office and met with the provider and asked to come by and Thursday with Dr. Guo for introductions. I spoke about our services. the provider coordinated a time with me to bring Dr. Guo.,40.76733435,-73.9811711,"240 Central Park South, New York, NY 10019, United States of America",,,Ferny Fertility Clinic New York,,1,,0,,
9/9/25,Michele Cresci,ACPNY - Brooklyn - 3245 Nostrand Ave,Farruque Ahmed,Multi-Specialty,Office Visit (Non-Provider),,Closed Completed,1265475974,"3245 Nostrand Ave, Brooklyn, New York 11229",I stopped by the 5th Avenue office and met with Josefine. I spoke with her about Dr. Sinha and our Yorkville office. I left information for Dr. Sinha and explained she?d be in the office on Monday and Fridays.,40.6047648,-73.94234981,"3245 Nostrand Avenue, New York, NY 11229, United States of America",ACPNY,3/31/2026,ACPNY,,1,,0,,
9/9/25,Michele Cresci,Central Park Medical Practice,Shahnoz Rustamova,,Office Visit (Provider),,Closed Completed,1629112149,"134 W 58th St, New York, New York 10019",I met with the provider as a follow up to my last visit and spoke about our new providers and offices on the UES. I also spoke about our breast surgeons in Eastchester and Dr. Hanchuk.,40.7654734,-73.9780513,"134 West 58th Street, New York, NY 10019, United States of America",,,Central Park Medical Practice,,1,,0,,
9/9/25,Michele Cresci,Accord Medical Associates Llp,Lana Boter,Obstetrics/Gynecology,Office Visit (Non-Provider),,Closed Completed,1184683823,"161 Madison Ave Rm 9sw, New York, New York 10016",I stopped by the office and spoke about our services in Manhattan. I inquired about bringing Dr. Guo to the office on Thursday and spoke about Dr. Guo. I explained that we could get patients in urgently and accepted all insurances. I spoke about our new office and oncology services. I left information and the front desk stated they would share the information with the physician and circle back with me regarding scheduling.,40.74672935,-73.98336,"161 Madison Avenue, New York, NY 10016, United States of America",,,Accord Medical Associates Llp,,1,,0,,
9/9/25,Michele Cresci,Gramercy Park Digestive Disease Center - New York - Madison Ave,Gil Ignacio Ascunce,,Office Visit (Provider),,Closed Completed,1023265428,"161 Madison Ave, New York, New York 10016",I stopped by the office and met with the provider as a follow up to my last visit. I spoke about our new offices and inquired about introducing him to Dr. Guo on Thursday. He thanked me for stopping by and we coordinated. A visit for Thursday. I also spoke about Dr. Hanchuk and our new location at Yorkville.,40.74672935,-73.98336,"161 Madison Avenue, New York, NY 10016, United States of America",,3/3/2025,Gramercy Park Digestive Disease Center - New York - Madison Ave,,1,,0,,
9/9/25,Michele Cresci,ACPNY - Brooklyn - 3245 Nostrand Ave,Irina Laptevsky,Multi-Specialty,Office Visit (Non-Provider),,Closed Completed,1215371992,"3245 Nostrand Ave, Brooklyn, New York 11229",I stopped by the 5th Avenue office and met with Josefine. I spoke with her about Dr. Sinha and our Yorkville office. I left information for Dr. Sinha and explained she?d be in the office on Monday and Fridays.,40.6047648,-73.94234981,"3245 Nostrand Avenue, New York, NY 11229, United States of America",ACPNY,3/31/2026,ACPNY,,1,,0,,
9/9/25,Michele Cresci,Garden Ob/Gyn - New York - E 67th St,Jeffrey A Mazlin,,Office Visit (Non-Provider),,Closed Completed,1346288693,"260 E 67th St, New York, New York 10065",I stopped by the office and met with the new manager Belinda and spoke about our services and locations in Manhattan. She lef me know if new providers in the office and I spoke about Dr. Guo and Dr. Sinha.,40.7655495,-73.9611052,"260 East 67th Street, New York, NY 10065, United States of America",,,Garden Ob/Gyn - New York - E 67th St,,1,,0,,
9/9/25,Kristen Lapointe,ACPNY - Huntington,Noor Afza Begum,Family Medicine,Office Visit (Non-Provider),,Closed Completed,1215194394,"339 Main St, Huntington, New York 11743",ACP Babylon I followed up with the office because their numbers were down for Babylon and Babylon was down in a hole so making sure I?m in the office once a month. No issues to report everything is going well. I promoted a doctor Zuniga and reminded them he speaks Spanish. I gave them updated insurance info and marketing material,40.8711486,-73.4297507,"339 Main Street, Huntington Station, NY 11743, United States of America",ACPNY,3/31/2026,ACPNY,,1,,0,,
9/9/25,Kristen Lapointe,Babylon Village Medical Associates,Christopher J Berard,,Office Visit (Non-Provider),,Closed Completed,1013921592,"200a W Main St Ste 103, Babylon, New York 11702",I followed up with the office because their numbers were down for Babylon and Babylon was down in a hole so making sure I?m in the office once a month. No issues to report everything is going well. I promoted a doctor dr Desai gave them updated insurance info and marketing material,40.6948747,-73.327283,"200 West Main Street, Village of Babylon, NY 11702, United States of America",,,Babylon Village Medical Associates,,0.95,,0,,
9/9/25,Kristen Lapointe,Catholic Health * - Amityville - 357 Broadway Ste 3,Nasera Arif,,Office Visit (Non-Provider),,Closed Completed,1235418930,"357 Broadway Ste 3, Amityville, New York 11701",I followed up with the office because their numbers were down for Babylon and Babylon was down in a hole so making sure I?m in the office once a month. No issues to report everything is going well. I promoted a doctor Zuniga and reminded them he speaks Spanish. I gave them updated insurance info and marketing material,40.684059,-73.4175329,"357 Broadway, Village of Amityville, NY 11701, United States of America",Catholic Health,9/5/2024,Catholic Health,,1,,0,,
